STC,DCArrayOutput_W_,Vmp,Imp,CellTemperature_C_,PlaneOfArrayIrradiance_W_m_2_,Fill Factor,Gamma,Pmp,Voc,Isc,,
-2,605.973,34.18706848,0.187099449,2.168,49.19,35.56969629,0.130034187,6.396381667,44.06393177,5.163346621,,
-2,4156.24,35.71797548,1.228272925,12.118,317.016,5.661764032,0.138388669,43.87142222,44.60134363,5.569106672,,
-2,7305.006,37.57737358,2.051990049,24.203,555.078,3.071892395,0.138914525,77.10839667,43.68190414,5.422581775,,
-2,9355.754,36.41249952,2.712123101,33.368,729.247,2.337439478,0.135420757,98.75518111,43.48132377,5.308813967,,
-2,10174.968,34.87651514,3.079506068,43.351,829.039,2.076802393,0.129550528,107.40244,44.83117462,4.97541379,,
-2,10358.8,34.41078092,3.177576503,46.378,856.491,1.985203061,0.127663792,109.3428889,43.26774383,5.016851318,,
-2,9476.941,33.6827154,2.969902398,51.11,805.129,2.141634209,0.124246397,100.0343772,43.36087285,4.940791784,,
-2,7975.413,34.20091588,2.461481303,47.742,670.866,2.561513707,0.12548693,84.184915,43.53421722,4.953363755,,
-2,5693.064,35.42641078,1.696289633,39.777,471.597,4.037825942,0.127425436,60.09345333,45.26192734,5.360949457,,
-2,2632.034,37.2422665,0.74599598,27.975,222.458,8.543479819,0.124889108,27.78258111,44.7190994,5.307797434,,
-2,3988.608,36.28048764,1.160457758,15.774,308.589,5.030027526,0.136433811,42.10197333,43.07787857,4.916075067,,
-2,7109.478,37.67368994,1.991960175,25.171,542.584,3.026737533,0.138309441,75.04449,43.64717171,5.204002129,,
-2,9269.801,36.49266058,2.681303525,32.847,720.611,2.469314405,0.135784632,97.84789944,44.43514409,5.437525466,,
-2,10356.015,35.78167352,3.055013389,37.468,818.929,2.110658607,0.133483479,109.3134917,44.24108448,5.215140289,,
-2,7930.72,36.31202894,2.305383588,34.021,615.146,2.612861973,0.136086645,83.71315556,44.81638531,4.880601576,,
-2,8431.915,35.73028428,2.490983462,37.802,668.049,2.373398908,0.13322907,89.00354722,43.68156391,4.835928545,,
-2,5656.337,36.77360894,1.623604024,31.021,434.973,3.966071919,0.137263185,59.70577944,42.8388126,5.527637227,,
-2,5872.514,36.67960048,1.689976089,31.632,466.759,3.501447704,0.132804398,61.98764778,44.67476786,4.858368994,,
-2,2588.671,37.58906694,0.726936388,25.721,215.819,8.705546658,0.126610079,27.32486056,46.73436819,5.089998168,,
-2,3761.676,36.05108238,1.101397722,14.283,288.486,6.168687843,0.137637806,39.70658,45.11237082,5.42949734,,
-2,6955.253,37.33519794,1.966416773,22.629,524.336,3.270546056,0.140018155,73.41655944,45.01588531,5.333944613,,
-2,9088.165,36.7176039,2.612660424,31.385,701.462,2.346522767,0.136758129,95.93063056,44.31818153,5.079256434,,
-2,10338.141,35.95876638,3.03472095,36.317,812.923,2.063253833,0.134237587,109.1248217,43.70968365,5.151082959,,
-2,10635.555,35.66258588,3.147954331,38.242,843.49,2.062681808,0.13309487,112.2641917,43.5491571,5.317331522,,
-2,9851.277,35.29424504,2.946250913,40.636,792.364,2.089583559,0.131234763,103.9857017,44.66538399,4.864769833,,
-2,8336.948,35.97276764,2.446326028,36.226,661.073,2.600064834,0.133118608,88.00111778,44.88845021,5.097271361,,
-2,5019.664,37.0083993,1.431711266,29.495,393.566,4.395177092,0.134628861,52.98534222,43.35037077,5.372040843,,
-2,1713.392,37.09671494,0.487531159,21.079,134.655,13.22071961,0.134312164,18.08580444,44.95892807,5.318350763,,
-2,1173.97,35.0028342,0.354025776,7.47,81.058,19.87686829,0.152877021,12.39190556,43.98466648,5.599957766,,
-2,69.21,34.97621642,0.020887051,7.297,4.733,317.0630988,0.154352419,0.73055,42.80700594,5.411040593,,
-2,5241.248,36.53743384,1.5141809,17.444,376.857,3.854197481,0.14680445,55.32428444,44.25257062,4.818493361,,
-2,4088.474,36.42434674,1.184815057,16.709,291.769,5.743180416,0.147911925,43.15611444,44.61642789,5.555203835,,
-2,3879.016,36.39695966,1.12496124,16.531,276.491,5.429981574,0.148088614,40.94516889,43.41227845,5.121397,,
-2,1844.154,36.10631812,0.539131958,14.642,130.263,12.42921229,0.149436678,19.46607,43.60952733,5.548051796,,
-2,1153.614,35.93184088,0.338892647,13.508,81.074,18.60894618,0.150196569,12.17703667,45.14677971,5.019224435,,
-2,1077.908,35.74459326,0.318311575,12.291,75.344,19.96457326,0.151012924,11.37791778,44.7726657,5.073525766,,
-2,178.385,35.27378166,0.053381086,9.231,12.302,132.2345251,0.153060704,1.882952778,44.72442912,5.567234088,,
-2,1057.459,35.21269924,0.316989821,8.834,73.309,21.40394874,0.15226053,11.16206722,43.22818927,5.526771273,,
-2,1453.649,35.54611386,0.431666675,11.001,101.03,15.15458708,0.151876401,15.34407278,43.80209685,5.308720445,,
-2,6602.194,37.53829314,1.856499583,23.949,490.26,3.05804192,0.142148708,69.68982556,45.08919698,4.726507062,,
-2,5681.179,37.64984164,1.592782279,24.674,421.081,3.777705464,0.142414406,59.96800056,44.48582932,5.0924406,,
-2,2990.898,36.59974714,0.862590386,17.849,214.406,7.585570542,0.147246765,31.57059,44.68704026,5.35906912,,
-2,2221.736,35.98630732,0.651682807,13.862,156.386,9.85784941,0.149960085,23.45165778,44.43679819,5.202510537,,
-2,2579.9,35.93814914,0.757754042,13.549,181.576,8.513825854,0.149977298,27.23227778,44.05277469,5.263025365,,
-2,999.599,35.35255798,0.298459953,9.743,69.09,22.49136596,0.152718523,10.55132278,43.50430463,5.454946675,,
-2,293.065,34.71080792,0.089121057,5.572,19.892,74.69640133,0.155512964,3.093463889,44.19259328,5.228718275,,
-2,3582.211,35.94322652,1.05199869,13.582,274.44,6.274530889,0.137779577,37.81222722,43.68781948,5.430666729,,
-2,1885.122,36.13508994,0.550670001,14.829,133.534,11.3043086,0.149014558,19.89851,44.37582624,5.0689512,,
-2,8843.473,36.15386086,2.581958561,35.049,695.383,2.538512086,0.134239362,93.34777056,45.18436309,5.244390482,,
-2,2327.264,37.26272988,0.659252946,22.158,170.132,9.665684508,0.144391205,24.56556444,44.33794294,5.355300222,,
-2,6469.878,36.88008006,1.851762701,30.329,492.542,3.307528953,0.138654484,68.29315667,44.42576842,5.084472391,,
-2,5532.382,36.73637482,1.589633322,31.263,423.383,3.800247545,0.13793035,58.39736556,42.86368735,5.177446431,,
-2,5162.706,37.6676894,1.446736736,25.21,385.512,4.193586372,0.141358064,54.49523,44.25408741,5.164053023,,
-2,5817.515,36.8099199,1.668221581,30.785,460.153,3.776657757,0.133449315,61.40710278,44.18583784,5.248595985,,
-2,2686.425,37.07502068,0.76484673,20.938,218.574,7.680080205,0.129735048,28.35670833,43.39685334,5.018377545,,
-2,3903.091,35.58027078,1.157925249,11.223,298.411,5.351152007,0.138062249,41.19929389,44.18824784,4.989192715,,
-2,7120.24,37.18933866,2.02095793,21.681,535.929,3.147551626,0.140238892,75.15808889,44.34058415,5.335156707,,
-2,9146.371,36.37157276,2.654408921,33.634,714.392,2.397596873,0.135142929,96.54502722,44.64882451,5.18437065,,
-2,10230.612,35.51534186,3.040651946,39.199,816.458,2.15610998,0.132266195,107.9897933,43.98974414,5.293003533,,
-2,10514.89,35.1728495,3.155573322,41.425,847.627,2.090466579,0.130942626,110.9905056,42.83800607,5.41626382,,
-2,9662.506,34.41247338,2.963841563,46.367,800.618,2.140459552,0.127392988,101.9931189,44.21861295,4.937109759,,
-2,8213.035,34.89728624,2.484237503,43.216,674.74,2.71888836,0.128483782,86.69314722,43.68516654,5.395629857,,
-2,5932.308,36.10308706,1.734444663,35.379,480.46,3.58184117,0.130330947,62.61880667,43.17246461,5.195223895,,
-2,2847.906,37.49552006,0.801728579,23.671,235.561,7.758955248,0.12761548,30.06123,45.0497471,5.177470536,,
-2,3783.113,35.83275504,1.114423365,12.864,291.631,6.155447017,0.136929405,39.93285944,44.52675342,5.520380033,,
-2,4123.429,36.58128394,1.189818377,17.729,300.663,4.955170622,0.144763685,43.52508389,44.11535031,4.888870098,,
-2,9252.813,37.25488302,2.621631683,27.893,703.02,2.460549595,0.138927174,97.66858167,45.20828763,5.315803841,,
-2,10408.936,36.71360354,2.992680958,31.411,799.277,2.079282904,0.137464361,109.8721022,43.14910829,5.29455168,,
-2,10713.01,36.44865662,3.102494926,33.133,828.517,2.098458749,0.136486967,113.0817722,44.02180786,5.39045182,,
-2,10026.563,36.43942502,2.904435038,33.193,777.104,1.952762974,0.136192765,105.8359428,41.04471066,5.03530192,,
-2,8442.361,36.56112828,2.437392245,32.402,656.873,2.492649545,0.135663683,89.11381056,44.02656235,5.045351884,,
-2,5987.023,37.20210904,1.698730409,28.236,467.741,3.778132043,0.135109716,63.19635389,44.53662812,5.361074238,,
-2,2746.867,36.89331202,0.785906866,19.757,222,8.066198117,0.130606789,28.99470722,44.55480963,5.249198791,,
-2,3259.297,36.47804388,0.943134195,17.058,253.329,6.49826069,0.135806365,34.40369056,42.47262934,5.263722859,,
-2,6249.587,37.62030052,1.753517698,25.518,477.815,3.595873574,0.138061515,65.96786278,43.20415743,5.490492318,,
-2,8547.699,37.05009536,2.435235612,29.224,653.072,2.484532066,0.138155841,90.22571167,43.58279166,5.14351342,,
-2,9704.624,36.11493428,2.836435946,35.302,759.305,2.253859781,0.134909816,102.4376978,44.950219,5.136353331,,
-2,10009.029,35.8352168,2.948241174,37.12,789.275,2.250849765,0.133858112,105.6508617,44.29621035,5.368500269,,
-2,9222.827,35.60473452,2.734244872,38.618,733.958,2.262875808,0.132639828,97.35206278,45.3668038,4.855877188,,
-2,2253.508,37.67122818,0.631437573,25.187,167.193,9.748975756,0.142272876,23.78702889,44.14761655,5.25281286,,
-2,2070.218,37.1668751,0.587950993,21.535,151.931,10.32117883,0.14383043,21.85230111,44.17559718,5.105567824,,
-2,1121.132,36.68175452,0.322617368,18.382,83.603,19.02966144,0.141551991,11.83417111,43.60663039,5.16435844,,
-2,2707.07,36.27587184,0.787703405,15.744,204.728,8.257937817,0.139573619,28.57462778,43.10669635,5.474033486,,
-2,5548.399,37.51413712,1.56118302,26.208,423.632,3.855437339,0.138248371,58.56643389,43.54304897,5.185654689,,
-2,5565.879,37.56352618,1.56404233,24.113,413.197,4.009998476,0.142186282,58.750945,45.01698122,5.233385125,,
-2,4260.966,37.21887978,1.208442156,21.873,311.442,4.953391926,0.144414894,44.97686333,42.58110126,5.232087126,,
-2,2040.072,36.17463196,0.595281615,15.086,144.389,10.67137751,0.149139431,21.53409333,42.83975606,5.364139773,,
-2,653.583,35.6590471,0.193469322,11.735,45.572,34.22945885,0.151385317,6.898931667,44.14202552,5.349702348,,
-2,4896.117,36.92254542,1.399720263,19.947,356.343,4.375984029,0.145032272,51.681235,44.79656081,5.048518343,,
-2,4426.786,36.81668974,1.269184869,19.259,328.109,4.870406826,0.142413605,46.72718556,43.48336337,5.233735062,,
-2,509.479,35.46118314,0.151654102,10.449,35.323,42.36194393,0.152247371,5.377833889,43.9015852,5.189231702,,
-2,3260.501,35.81413798,0.960972437,12.743,249.01,6.67771105,0.138212921,34.41639944,44.19825365,5.199815646,,
-2,6453.563,37.10117688,1.836085766,21.108,483.986,3.430845295,0.140749821,68.12094278,45.1755853,5.173423088,,
-2,3876.742,36.51897064,1.120545427,17.324,278.08,5.772670847,0.14715609,40.92116556,45.20645502,5.225457721,,
-2,7763.214,37.6876912,2.1743183,24.92,576.967,2.747492026,0.142027251,81.94503667,43.86406091,5.132751736,,
-2,9910.407,36.79730338,2.842867332,30.867,757.656,2.189248128,0.13807038,104.6098517,44.66792452,5.127100136,,
-2,9396.656,36.87054074,2.690140216,30.391,717.893,2.410496958,0.138163939,99.18692444,44.39025858,5.386086662,,
-2,7805.056,37.49967428,2.196997809,26.302,588.383,2.725400619,0.140022234,82.38670222,44.5850552,5.036144248,,
-2,5310.067,37.39274158,1.498972925,23.003,401.691,4.262035185,0.139536876,56.05070722,44.44471788,5.374993873,,
-2,1934.805,36.59266958,0.558115653,17.803,150.045,10.78670877,0.136112111,20.42294167,44.60479998,4.938847927,,
-2,515.058,34.85374386,0.155986782,6.501,35.101,40.71969875,0.15488799,5.436723333,44.79229697,4.942406424,,
-2,2723.656,36.26971744,0.79266408,15.704,195.168,8.392189834,0.147307459,28.74970222,45.14878277,5.343952681,,
-2,8125.995,35.91922436,2.387980063,36.574,643.506,2.659798038,0.133292295,85.77439167,43.62848244,5.229211421,,
-2,9028.522,34.89605536,2.730998234,43.224,734.979,2.297521292,0.129665018,95.30106556,43.71967928,5.008184663,,
-2,9623.638,35.4197948,2.867968212,39.82,769.051,2.283544425,0.132088568,101.5828456,44.07844786,5.262638588,,
-2,9066.188,35.60719628,2.687621074,38.602,721.172,2.271217205,0.132698789,95.69865111,43.02600447,5.051652496,,
-2,8008.872,36.02708022,2.346515255,35.873,633.115,2.726750033,0.133527232,84.53809333,44.0574061,5.232133919,,
-2,5537.98,36.33787742,1.608692079,33.853,442.909,4.167391414,0.131982993,58.45645556,44.30257095,5.498798958,,
-2,866.906,36.30248962,0.252067408,15.917,62.449,25.44698138,0.14653036,9.150674444,43.99400075,5.292927178,,
-2,3174.838,36.23709912,0.924803025,15.492,245.803,7.219247797,0.13633755,33.51217889,44.20164875,5.473386864,,
-2,6138.147,37.01855406,1.750245338,29.429,478.814,3.503664553,0.135316744,64.79155167,43.06265776,5.271571117,,
-2,8262.939,35.53965174,2.454157748,39.041,662.889,2.526047254,0.13157544,87.21991167,44.65062816,4.934345326,,
-2,9621.491,35.6290444,2.850488541,38.46,764.823,2.335901312,0.132789133,101.5601828,44.1700901,5.370932313,,
-2,10154.616,35.89229886,2.986368016,36.749,799.347,2.355110917,0.134093971,107.1876133,45.48321191,5.550151533,,
-2,9563.896,35.90537696,2.811618874,36.664,753.802,2.269232549,0.133924075,100.9522356,43.2439025,5.297489023,,
-2,7968.253,36.60590154,2.297698832,32.111,618.087,2.645257546,0.136080094,84.10933722,44.47760769,5.002311736,,
-2,5563.734,37.15318156,1.580707247,28.554,433.251,3.991082644,0.135552609,58.72830333,44.37593447,5.281905947,,
-2,2563.679,36.54728088,0.740439657,17.508,201.714,8.361331295,0.134155567,27.06105611,43.26140935,5.230214612,,
-2,3295.76,35.9867689,0.966704676,13.865,254.572,6.879084949,0.136655162,34.78857778,44.58054239,5.368117321,,
-2,4317.733,37.23057314,1.224157103,21.949,322.354,5.319833345,0.141385156,45.57607056,44.24084586,5.480390241,,
-2,4936.259,37.3584308,1.394730854,27.22,371.687,4.456181274,0.140185038,52.10495611,45.28541664,5.127238457,,
-2,8207.957,36.55774336,2.369936931,32.424,632.75,2.726685445,0.136925399,86.63954611,44.73109432,5.281310304,,
-2,6175.435,37.13794942,1.755216651,28.653,466.345,3.354981213,0.139778806,65.18514722,43.94619618,4.976424886,,
-2,4523.644,37.1891848,1.283964029,21.68,330.483,4.906770026,0.144484211,47.74957556,43.01266571,5.44714405,,
-2,5041.612,37.28596274,1.427266769,22.309,371.112,4.058001647,0.1433988,53.21701556,44.93835829,4.805576906,,
-2,6123.753,37.60183732,1.719054695,25.638,471.154,3.264117631,0.13719424,64.639615,44.64836566,4.725622178,,
-2,3027.149,36.30710542,0.880082261,15.947,239.099,7.206932922,0.133640205,31.95323944,44.58790286,5.164738383,,
-2,3441.875,35.3328639,1.028246759,9.615,261.397,6.741195042,0.138987451,36.33090278,44.89966116,5.454689308,,
-2,6783.087,36.64036618,1.954108518,18.113,502.981,3.59655561,0.142349814,71.59925167,46.05897734,5.590890312,,
-2,9240.896,37.57721972,2.595795853,25.798,695.553,2.260265485,0.140237755,97.54279111,42.80871178,5.150180767,,
-2,10562.888,36.71083406,3.037172921,31.429,811.371,2.021862831,0.137418211,111.4971511,43.99827983,5.123653618,,
-2,10889.037,36.40588354,3.157177462,33.411,843.371,2.044788725,0.136286207,114.939835,43.46404432,5.407404726,,
-2,10335.082,36.39049754,2.997830192,33.511,802.266,2.146650675,0.135980501,109.0925322,43.54988814,5.377363018,,
-2,8816.568,36.4560419,2.552766798,33.085,687.977,2.480569491,0.135271635,93.06377333,43.12518434,5.353047421,,
-2,6329.175,36.95470216,1.807833765,29.844,497.721,3.409268426,0.134227727,66.80795833,43.79658041,5.200549011,,
-2,3164.286,36.7029872,0.910029379,18.52,253.811,6.623256483,0.13159712,33.40079667,44.44738145,4.977167065,,
-2,3805.748,35.08530316,1.1449747,8.006,290.129,5.582797183,0.138461803,40.17178444,44.00697145,5.096259016,,
-2,7136.193,36.87654128,2.042666667,19.648,533.92,2.895226479,0.141081963,75.32648167,43.42835434,5.021770398,,
-2,9195.172,36.51173922,2.658327184,32.723,715.858,2.342296453,0.135585757,97.06014889,42.87161027,5.302894877,,
-2,10045.559,34.53709998,3.070218871,45.557,828.491,2.294932672,0.127987457,106.0364561,44.3156124,5.491214367,,
-2,10332.021,33.98458872,3.20910818,49.148,867.048,2.138707048,0.125783373,109.0602217,43.72872653,5.333973414,,
-2,9813.605,34.0065907,3.046116963,49.005,824.343,2.198553831,0.125661348,103.5880528,43.49625732,5.235942683,,
-2,8746.958,35.50226376,2.600651095,39.284,703.864,2.471002358,0.13117449,92.32900111,44.26734513,5.153803076,,
-2,6283.415,35.92553262,1.846178227,36.533,510.595,3.510990277,0.129897347,66.32493611,41.84690948,5.564716934,,
-2,3175.833,37.53060014,0.893209316,23.899,261.648,7.173546392,0.128121299,33.52268167,45.43445448,5.292822702,,
-2,3695.427,35.36563608,1.102971396,9.828,284.081,5.736282449,0.137310433,39.007285,43.44363748,5.150508044,,
-2,6994.02,37.14779646,1.987352514,21.411,527.597,3.192814646,0.139928329,73.82576667,44.5781284,5.287615195,,
-2,9039.536,36.25325442,2.631965763,34.403,709.577,2.416609483,0.134470712,95.41732444,44.18866664,5.218225138,,
-2,9822.896,34.3189265,3.021251974,46.975,816.027,2.179123176,0.127062125,103.6861244,43.30315705,5.217745131,,
-2,10086.586,33.78164738,3.151697065,50.467,852.335,2.276283418,0.124915108,106.4695189,44.42506307,5.455361988,,
-2,9599.317,33.7934946,2.998391409,50.39,812.204,2.256127632,0.124754525,101.3261239,45.83581633,4.987468017,,
-2,8122.703,34.45309242,2.488590624,46.103,676.451,2.713441333,0.126749229,85.73964278,44.8764022,5.184227773,,
-2,6014.831,35.7629026,1.77530005,37.59,490.302,3.870053834,0.12949138,63.48988278,45.16474668,5.440288771,,
-2,3007.806,37.56675724,0.845137182,24.134,245.9,7.043308805,0.129113718,31.74906333,43.51733687,5.138606206,,
-2,3509.699,35.94076476,1.030774471,13.566,273.996,6.520626713,0.135209356,37.04682278,45.3940681,5.32158743,,
-2,6756.853,37.59352888,1.897197187,25.692,519.88,3.319085438,0.13719,71.32233722,45.31371606,5.224134136,,
-2,8733.888,35.28562888,2.612707862,40.692,707.347,2.437379905,0.130333542,92.19104,44.20910841,5.082766797,,
-2,9749.564,34.3520064,2.995809422,46.76,808.972,2.438343085,0.127213382,102.9120644,44.58320856,5.62846257,,
-2,10110.795,33.9396616,3.144552812,49.44,849.632,2.166220911,0.125613275,106.7250583,43.54367868,5.309382672,,
-2,9923.848,34.88836236,3.002483401,43.274,808.78,2.267459882,0.129518199,104.7517289,44.75693497,5.306894742,,
-2,8609.771,35.40779372,2.56669243,39.898,694.634,2.497788482,0.130832807,90.88091611,44.55445375,5.094918384,,
-2,6189.463,35.82398502,1.823728447,37.193,503.86,3.592453627,0.129665424,65.33322056,43.47491949,5.398665895,,
-2,3158.316,37.65876552,0.885259502,24.732,259.608,7.001485753,0.128415842,33.33778,43.63669443,5.349030094,,
-2,3585.334,35.97507554,1.051983676,13.789,280.771,5.934630033,0.134790246,37.84519222,43.77781535,5.130388819,,
-2,6905.075,37.60014486,1.938473989,24.351,528.221,3.166569752,0.137985621,72.88690278,43.99875563,5.245636117,,
-2,8993.517,35.94584214,2.640961031,36.401,713.021,2.297713502,0.133139933,94.93156833,43.34756131,5.032014252,,
-2,9838.272,34.14675716,3.041238328,48.094,822.12,2.315529019,0.126317845,103.8484267,44.00722132,5.464195156,,
-2,10199.671,33.72625778,3.192266233,50.827,863.466,2.145903342,0.124687242,107.6631939,44.50940298,5.190696618,,
-2,9691.234,33.7434901,3.031587977,50.715,821.239,2.438776722,0.124563445,102.2963589,44.85011042,5.562483044,,
-2,8736.584,35.18731234,2.620816756,41.331,710.043,2.587804328,0.129878751,92.21949778,45.43301243,5.252700685,,
-2,6314.645,35.59457976,1.872604946,38.684,518.032,3.530123704,0.128668859,66.65458611,44.13836066,5.330939593,,
-2,3267.438,37.66753554,0.915632596,25.211,269.733,6.813851803,0.127865791,34.48962333,44.8598536,5.238697037,,
-2,3663.241,35.57380866,1.086966657,11.181,284.359,5.979556314,0.135981432,38.66754389,43.70766839,5.290027236,,
-2,6895.04,37.2791929,1.952321714,22.265,522.919,3.103726315,0.139182125,72.78097778,44.0373975,5.129554624,,
-2,8733.468,35.28178238,2.612867051,40.717,707.736,2.347759594,0.130255641,92.18660667,44.10813179,4.906850085,,
-2,9683.241,34.05767222,3.001144285,48.673,811.654,2.269986946,0.125930493,102.2119883,43.99786283,5.273435216,,
-2,9909.605,33.54070262,3.118640277,52.033,844.373,2.038703916,0.123880543,104.6013861,44.56601629,4.785064343,,
-2,9792.668,34.45555418,3.000011277,46.087,809.756,2.202443806,0.127652097,103.3670511,44.59655656,5.104881161,,
-2,8509.26,34.96236902,2.569046926,42.793,696.582,2.553675193,0.128943853,89.81996667,42.22147536,5.43256764,,
-2,6314.109,36.16186158,1.843072381,34.997,508.186,3.533500289,0.131150658,66.64892833,44.50307439,5.291859288,,
-2,3282.481,37.22349558,0.930820978,21.903,265.804,6.935957461,0.130353232,34.64841056,43.83529006,5.482338576,,
-2,3423.322,36.0706226,1.001786577,14.41,269.24,6.062013865,0.134211356,36.13506556,43.602841,5.023784308,,
-2,6632.741,37.66553536,1.858788557,24.776,508.629,3.107508019,0.137648986,70.01226611,43.41091113,5.011727989,,
-2,8409.449,34.9566762,2.539326268,42.83,688.773,2.579484782,0.128876141,88.76640611,43.8596345,5.220554076,,
-2,9450.708,33.85411544,2.946686748,49.996,797.814,2.288164581,0.125038509,99.75747333,43.28470582,5.273491245,,
-2,9798.589,33.4403859,3.092953259,52.685,837.868,2.432489398,0.123443729,103.4295506,45.02902393,5.587313764,,
-2,9652.766,34.35216026,2.966052411,46.759,801.034,2.347478165,0.127198481,101.8903078,45.00059,5.315158596,,
-2,8344.604,34.87189934,2.52587134,43.381,685.054,2.660346215,0.128576625,88.08193111,43.80463656,5.349397929,,
-2,6204.644,36.05415958,1.816530054,35.697,500.881,3.474066161,0.130756536,65.49346444,44.1473583,5.153844701,,
-2,3214.784,37.5038285,0.904809788,23.725,262.24,6.606985829,0.129399905,33.93383111,43.91993835,5.104750819,,
-2,3270.552,36.64636672,0.942044094,18.152,261.287,6.243219049,0.132124803,34.52249333,43.02284287,5.009698885,,
-2,6408.7,37.16779826,1.820053704,28.459,500.031,3.528338239,0.13528639,67.64738889,43.51396575,5.485201473,,
-2,8498.567,35.34701902,2.537897073,40.293,687.004,2.547380687,0.130577254,89.70709611,44.70416878,5.111785552,,
-2,9325.198,33.58778378,2.930608527,51.727,794.524,2.292298636,0.123888826,98.43264556,42.68071514,5.286626955,,
-2,9672.416,33.1749774,3.077552193,54.41,834.816,2.338097035,0.122299674,102.0977244,44.39979679,5.37647476,,
-2,9216.339,33.17328494,2.93258803,54.421,796.705,2.18265175,0.122107403,97.28357833,43.23188596,4.911563949,,
-2,8024.476,33.71317968,2.512453676,50.912,685.23,2.628226109,0.123612221,84.70280222,43.93419953,5.067080285,,
-2,5978.211,34.82481818,1.812022047,43.687,502.305,3.673369793,0.125627534,63.10333833,44.70299243,5.185377629,,
-2,3105.535,36.68267768,0.893627437,31.612,263.188,6.593140793,0.124552211,32.78064722,44.7680411,4.827716762,,
-2,656.695,35.69874298,0.19417436,11.993,45.842,35.36676861,0.151210256,6.931780556,44.66441205,5.488814644,,
-2,6444.402,36.92039138,1.842457265,30.067,506.691,3.119022131,0.134251927,68.02424333,43.83830136,4.839811621,,
-2,8413.007,34.47063246,2.576220871,45.989,700.313,2.328867923,0.126806104,88.80396278,44.59899285,4.637160776,,
-2,9531.278,33.31852878,3.019579139,53.477,819.839,2.243409481,0.122716697,100.6079344,43.2421729,5.219552555,,
-2,9918.107,32.87833532,3.184197996,56.338,865.141,2.231806597,0.121010482,104.6911294,44.9039902,5.203331648,,
-2,9498.023,32.85710264,3.051300979,56.476,830.371,2.355272619,0.120737489,100.2569094,44.01610857,5.364680371,,
-2,8470.261,34.31538772,2.605487407,46.998,708.349,2.60767891,0.126220706,89.40831056,44.4198026,5.248743851,,
-2,6168.314,34.7189625,1.875343513,44.375,519.864,3.547519109,0.125244258,65.10998111,44.58285177,5.18089115,,
-2,3249.147,36.44050204,0.941165729,33.186,276.717,7.048711304,0.123940891,34.29655167,46.04300219,5.25045023,,
-2,4243.868,36.33172302,1.232982659,16.107,281.111,5.055769625,0.15935479,44.79638444,44.26017875,5.117019546,,
-2,8169.233,37.43643782,2.303392037,26.713,527.216,2.673484326,0.163558755,86.23079278,44.76483812,5.149949883,,
-2,10780.527,35.92414788,3.1676312,36.542,712.905,1.981659619,0.159620779,113.7944517,43.24264657,5.214802693,,
-2,12246.022,35.29686066,3.662183071,40.619,820.486,1.980535251,0.15754512,129.2635656,44.69441443,5.728032272,,
-2,12558.542,34.55571704,3.836192652,45.436,861.077,1.718507526,0.153949516,132.5623878,43.63858632,5.220367577,,
-2,11963.329,34.52448346,3.657682063,45.639,822.329,1.819942293,0.153563335,126.2795839,44.66971573,5.144907499,,
-2,10340.795,34.72557848,3.143297848,44.332,710.81,2.204100535,0.153561199,109.1528361,44.93988104,5.353459309,,
-2,7673.274,35.3205551,2.2931596,40.465,528.377,2.541473147,0.153291438,80.99567,42.82419125,4.806823301,,
-2,4068.526,37.16902914,1.155412267,28.451,282.953,5.533390067,0.151776275,42.94555222,43.26661915,5.492328653,,
-2,4075.147,36.44619486,1.180245036,16.851,270.432,5.04945614,0.159061947,43.01544056,43.12460349,5.036674261,,
-2,8028.123,37.4838267,2.260742987,26.405,517.215,2.891222695,0.163841533,84.74129833,44.91703821,5.454633134,,
-2,10806.494,36.33187688,3.13962717,33.892,705.254,1.927509366,0.161741086,114.0685478,42.9675299,5.11707782,,
-2,12270.826,35.45856752,3.652865714,39.568,817.75,1.87547918,0.158392401,129.5253856,44.51541773,5.457034357,,
-2,12612.073,34.70880774,3.835552008,44.441,860.261,1.722339854,0.15475238,133.1274372,43.12572374,5.316796357,,
-2,12025.793,34.6743431,3.660889141,44.665,822.385,1.810988413,0.154354622,126.9389261,45.05470579,5.102351027,,
-2,10408.308,34.87113004,3.150614081,43.386,711.678,2.238142214,0.154375256,109.8654733,45.83943151,5.364258361,,
-2,7660.403,35.4874932,2.278543852,39.38,524.108,2.927418313,0.154280815,80.85980944,43.66884098,5.420580936,,
-2,4082.25,37.33212074,1.154245079,27.391,281.264,5.518378311,0.153202744,43.09041667,44.16456825,5.384162693,,
-2,3924.438,36.65806008,1.1300277,18.228,262.126,5.322143327,0.158033249,41.42462333,42.94619484,5.133581298,,
-2,7794.522,37.37627856,2.201276135,27.104,503.806,2.834643596,0.16330792,82.27551,43.30380979,5.38570968,,
-2,10419.523,35.8436791,3.068430938,37.065,690.657,2.004630554,0.159245261,109.9838539,42.94535505,5.133896174,,
-2,11856.051,35.03376006,3.572188791,42.329,801.289,1.742952629,0.156182357,125.147205,43.55253197,5.008334536,,
-2,8227.894,35.3197858,2.458961465,40.47,548.952,2.620366496,0.15821054,86.84999222,44.66386964,5.095367053,,
-2,2332.019,36.65098252,0.671626091,31.818,148.718,9.169271781,0.165519682,24.61575611,44.67603655,5.052116868,,
